"Month";"car_manufacturer_name";"car_modification";"year_start";"year_end";"parts_on_sale";"newly_listed_parts";"sold_in_30_days";"sold_in_60_days";"sold_parts";"unique_monthly_cookies"
2022-01-01;"car_manufacturer_77";"car_modification_1607";"1997";"2002";1883;200;6;9;28;413
2022-02-01;"car_manufacturer_77";"car_modification_1607";"1997";"2002";1978;160;2;5;15;275
2021-05-01;"car_manufacturer_77";"car_modification_1608";"2002";"2009";4307;223;11;20;56;932
2021-06-01;"car_manufacturer_77";"car_modification_1608";"2002";"2009";3906;140;4;8;50;1084
2021-07-01;"car_manufacturer_77";"car_modification_1608";"2002";"2009";3889;77;6;9;66;939
2021-08-01;"car_manufacturer_77";"car_modification_1608";"2002";"2009";3905;123;2;6;50;2020
2021-09-01;"car_manufacturer_77";"car_modification_1608";"2002";"2009";3933;360;14;19;53;915
2021-10-01;"car_manufacturer_77";"car_modification_1608";"2002";"2009";4198;378;19;23;59;872
2021-11-01;"car_manufacturer_77";"car_modification_1608";"2002";"2009";4548;479;15;27;68;818
2021-12-01;"car_manufacturer_77";"car_modification_1608";"2002";"2009";4889;503;10;18;50;780
2022-01-01;"car_manufacturer_77";"car_modification_1608";"2002";"2009";5018;267;8;9;71;801
2022-02-01;"car_manufacturer_77";"car_modification_1608";"2002";"2009";5013;260;6;10;49;742
2021-05-01;"car_manufacturer_77";"car_modification_1609";"";"";2;0;0;0;0;11
2021-06-01;"car_manufacturer_77";"car_modification_1609";"";"";2;0;0;0;0;12
2021-07-01;"car_manufacturer_77";"car_modification_1609";"";"";2;0;0;0;0;15
2021-08-01;"car_manufacturer_77";"car_modification_1609";"";"";3;1;0;0;0;13
2021-09-01;"car_manufacturer_77";"car_modification_1609";"";"";5;2;0;0;0;30
2021-10-01;"car_manufacturer_77";"car_modification_1609";"";"";8;3;0;0;0;27
2021-11-01;"car_manufacturer_77";"car_modification_1609";"";"";27;19;0;0;0;25
2021-12-01;"car_manufacturer_77";"car_modification_1609";"";"";44;17;0;0;0;26
2022-01-01;"car_manufacturer_77";"car_modification_1609";"";"";38;1;0;0;0;40
2022-02-01;"car_manufacturer_77";"car_modification_1609";"";"";56;22;0;0;0;26
2021-05-01;"car_manufacturer_77";"car_modification_1610";"";"";552;0;0;0;0;101
2021-06-01;"car_manufacturer_77";"car_modification_1610";"";"";383;0;0;0;2;35
2021-07-01;"car_manufacturer_77";"car_modification_1610";"";"";381;0;0;0;0;35
2021-08-01;"car_manufacturer_77";"car_modification_1610";"";"";394;13;1;2;0;33
2021-09-01;"car_manufacturer_77";"car_modification_1610";"";"";398;4;0;0;3;66
2021-10-01;"car_manufacturer_77";"car_modification_1610";"";"";394;1;0;0;0;47
2021-11-01;"car_manufacturer_77";"car_modification_1610";"";"";412;19;0;0;1;52
2021-12-01;"car_manufacturer_77";"car_modification_1610";"";"";409;2;1;1;3;52
2022-01-01;"car_manufacturer_77";"car_modification_1610";"";"";406;0;0;0;0;48
2022-02-01;"car_manufacturer_77";"car_modification_1610";"";"";417;12;0;0;0;57
2021-05-01;"car_manufacturer_77";"car_modification_1611";"2010";"2017";1;0;0;0;0;5
2021-06-01;"car_manufacturer_77";"car_modification_1611";"2010";"2017";1;0;0;0;0;6
2021-07-01;"car_manufacturer_77";"car_modification_1611";"2010";"2017";1;0;0;0;0;4
2021-08-01;"car_manufacturer_77";"car_modification_1611";"2010";"2017";2;1;0;0;0;5
2021-09-01;"car_manufacturer_77";"car_modification_1611";"2010";"2017";2;0;0;0;0;4
2021-10-01;"car_manufacturer_77";"car_modification_1611";"2010";"2017";8;6;0;0;0;9
2021-11-01;"car_manufacturer_77";"car_modification_1611";"2010";"2017";8;0;0;0;0;8
2021-12-01;"car_manufacturer_77";"car_modification_1611";"2010";"2017";8;0;0;0;0;4
2022-01-01;"car_manufacturer_77";"car_modification_1611";"2010";"2017";24;18;0;0;0;6
2022-02-01;"car_manufacturer_77";"car_modification_1611";"2010";"2017";24;0;0;0;0;13
2021-05-01;"car_manufacturer_77";"car_modification_1612";"";"";5;1;0;0;0;40
2021-06-01;"car_manufacturer_77";"car_modification_1612";"";"";5;0;0;0;0;41
2021-07-01;"car_manufacturer_77";"car_modification_1612";"";"";5;0;0;0;0;34
2021-08-01;"car_manufacturer_77";"car_modification_1612";"";"";5;0;0;0;0;31
2021-09-01;"car_manufacturer_77";"car_modification_1612";"";"";10;5;0;0;0;34
2021-10-01;"car_manufacturer_77";"car_modification_1612";"";"";13;4;1;1;0;48
2021-11-01;"car_manufacturer_77";"car_modification_1612";"";"";37;25;0;0;1;45
2021-12-01;"car_manufacturer_77";"car_modification_1612";"";"";204;168;0;1;1;70
2022-01-01;"car_manufacturer_77";"car_modification_1612";"";"";333;133;0;0;0;82
2022-02-01;"car_manufacturer_77";"car_modification_1612";"";"";323;0;0;0;4;90
2021-05-01;"car_manufacturer_77";"car_modification_1613";"2011";"2015";0;0;0;0;0;0
2021-06-01;"car_manufacturer_77";"car_modification_1613";"2011";"2015";0;0;0;0;0;0
2021-07-01;"car_manufacturer_77";"car_modification_1613";"2011";"2015";0;0;0;0;0;0
2021-08-01;"car_manufacturer_77";"car_modification_1613";"2011";"2015";0;0;0;0;0;0
2021-09-01;"car_manufacturer_77";"car_modification_1613";"2011";"2015";0;0;0;0;0;0
2021-10-01;"car_manufacturer_77";"car_modification_1613";"2011";"2015";0;0;0;0;0;0
2021-11-01;"car_manufacturer_77";"car_modification_1613";"2011";"2015";5;5;0;0;0;7
2021-12-01;"car_manufacturer_77";"car_modification_1613";"2011";"2015";28;23;0;0;0;27
2022-01-01;"car_manufacturer_77";"car_modification_1613";"2011";"2015";38;10;0;0;0;43
2022-02-01;"car_manufacturer_77";"car_modification_1613";"2011";"2015";38;0;0;0;0;46
2021-05-01;"car_manufacturer_77";"car_modification_1614";"2011";"2017";318;69;2;4;8;159
2021-06-01;"car_manufacturer_77";"car_modification_1614";"2011";"2017";341;43;2;2;6;147
2021-07-01;"car_manufacturer_77";"car_modification_1614";"2011";"2017";343;16;0;1;5;168
2021-08-01;"car_manufacturer_77";"car_modification_1614";"2011";"2017";471;140;1;2;5;246
2021-09-01;"car_manufacturer_77";"car_modification_1614";"2011";"2017";772;313;4;11;6;181
2021-10-01;"car_manufacturer_77";"car_modification_1614";"2011";"2017";912;161;5;11;18;211
2021-11-01;"car_manufacturer_77";"car_modification_1614";"2011";"2017";1117;239;7;14;15;245
2021-12-01;"car_manufacturer_77";"car_modification_1614";"2011";"2017";1156;72;1;3;20;199
2022-01-01;"car_manufacturer_77";"car_modification_1614";"2011";"2017";1154;49;2;2;13;243
2022-02-01;"car_manufacturer_77";"car_modification_1614";"2011";"2017";1167;40;0;0;16;294
2021-05-01;"car_manufacturer_77";"car_modification_1615";"2003";"2011";4757;175;6;9;62;825
2021-06-01;"car_manufacturer_77";"car_modification_1615";"2003";"2011";4516;177;3;5;43;751
2021-07-01;"car_manufacturer_77";"car_modification_1615";"2003";"2011";4475;62;2;2;42;670
2021-08-01;"car_manufacturer_77";"car_modification_1615";"2003";"2011";4545;138;4;6;54;728
2021-09-01;"car_manufacturer_77";"car_modification_1615";"2003";"2011";4734;342;8;17;52;696
2021-10-01;"car_manufacturer_77";"car_modification_1615";"2003";"2011";5102;461;9;14;59;742
2021-11-01;"car_manufacturer_77";"car_modification_1615";"2003";"2011";5389;415;14;20;59;669
2021-12-01;"car_manufacturer_77";"car_modification_1615";"2003";"2011";6036;758;13;35;58;803
2022-01-01;"car_manufacturer_77";"car_modification_1615";"2003";"2011";6435;550;10;20;77;833
2022-02-01;"car_manufacturer_77";"car_modification_1615";"2003";"2011";6988;715;19;22;91;780
2021-05-01;"car_manufacturer_77";"car_modification_1616";"2018";"";1;1;0;0;0;0
2021-06-01;"car_manufacturer_77";"car_modification_1616";"2018";"";1;0;0;0;0;0
2021-07-01;"car_manufacturer_77";"car_modification_1616";"2018";"";4;3;0;0;0;19
2021-08-01;"car_manufacturer_77";"car_modification_1616";"2018";"";4;0;0;0;0;10
2021-09-01;"car_manufacturer_77";"car_modification_1616";"2018";"";7;3;0;0;0;5
2021-10-01;"car_manufacturer_77";"car_modification_1616";"2018";"";104;97;0;0;0;6
2021-11-01;"car_manufacturer_77";"car_modification_1616";"2018";"";159;57;0;1;0;5
2021-12-01;"car_manufacturer_77";"car_modification_1616";"2018";"";154;10;0;0;1;6
2022-01-01;"car_manufacturer_77";"car_modification_1616";"2018";"";161;11;0;0;2;11
2022-02-01;"car_manufacturer_77";"car_modification_1616";"2018";"";158;4;0;0;1;9
2021-05-01;"car_manufacturer_77";"car_modification_1617";"2018";"";16;16;0;0;0;5
2021-06-01;"car_manufacturer_77";"car_modification_1617";"2018";"";16;0;0;0;0;13
2021-07-01;"car_manufacturer_77";"car_modification_1617";"2018";"";18;2;0;0;0;6
2021-08-01;"car_manufacturer_77";"car_modification_1617";"2018";"";61;44;0;0;0;9
2021-09-01;"car_manufacturer_77";"car_modification_1617";"2018";"";75;14;0;0;0;7
2021-10-01;"car_manufacturer_77";"car_modification_1617";"2018";"";148;77;1;3;0;9
2021-11-01;"car_manufacturer_77";"car_modification_1617";"2018";"";146;3;0;0;1;4
2021-12-01;"car_manufacturer_77";"car_modification_1617";"2018";"";151;10;0;0;2;11
2022-01-01;"car_manufacturer_77";"car_modification_1617";"2018";"";149;4;0;0;1;7
2022-02-01;"car_manufacturer_77";"car_modification_1617";"2018";"";142;0;0;0;2;9
2021-05-01;"car_manufacturer_77";"car_modification_1618";"1968";"1976";1;0;0;0;0;13
2021-06-01;"car_manufacturer_77";"car_modification_1618";"1968";"1976";1;0;0;0;0;5
2021-07-01;"car_manufacturer_77";"car_modification_1618";"1968";"1976";283;282;0;0;0;14
2021-08-01;"car_manufacturer_77";"car_modification_1618";"1968";"1976";281;0;0;0;0;20
2021-09-01;"car_manufacturer_77";"car_modification_1618";"1968";"1976";305;26;0;0;0;18
2021-10-01;"car_manufacturer_77";"car_modification_1618";"1968";"1976";425;122;0;0;0;34
2021-11-01;"car_manufacturer_77";"car_modification_1618";"1968";"1976";434;9;0;0;0;34
2021-12-01;"car_manufacturer_77";"car_modification_1618";"1968";"1976";433;1;0;0;2;28
2022-01-01;"car_manufacturer_77";"car_modification_1618";"1968";"1976";440;11;0;0;1;21
2022-02-01;"car_manufacturer_77";"car_modification_1618";"1968";"1976";440;2;0;0;0;19
2021-05-01;"car_manufacturer_77";"car_modification_1619";"2010";"2017";1064;55;0;0;11;129
2021-06-01;"car_manufacturer_77";"car_modification_1619";"2010";"2017";1054;35;0;0;8;89
2021-07-01;"car_manufacturer_77";"car_modification_1619";"2010";"2017";1046;3;0;0;11;80
2021-08-01;"car_manufacturer_77";"car_modification_1619";"2010";"2017";1107;79;2;2;5;95
2021-09-01;"car_manufacturer_77";"car_modification_1619";"2010";"2017";1360;271;2;4;20;75
2021-10-01;"car_manufacturer_77";"car_modification_1619";"2010";"2017";1346;14;0;1;7;71
2021-11-01;"car_manufacturer_77";"car_modification_1619";"2010";"2017";1467;133;7;9;13;101
2021-12-01;"car_manufacturer_77";"car_modification_1619";"2010";"2017";1477;44;0;2;13;75
2022-01-01;"car_manufacturer_77";"car_modification_1619";"2010";"2017";1677;229;6;7;7;84
2022-02-01;"car_manufacturer_77";"car_modification_1619";"2010";"2017";1700;43;0;0;12;96
2021-05-01;"car_manufacturer_77";"car_modification_1620";"";"";48;4;0;0;0;78
2021-06-01;"car_manufacturer_77";"car_modification_1620";"";"";27;0;0;0;0;63
2021-07-01;"car_manufacturer_77";"car_modification_1620";"";"";35;8;0;0;0;58
2021-08-01;"car_manufacturer_77";"car_modification_1620";"";"";36;1;0;0;0;61
2021-09-01;"car_manufacturer_77";"car_modification_1620";"";"";38;4;0;0;1;74
2021-10-01;"car_manufacturer_77";"car_modification_1620";"";"";38;1;0;0;0;87
2021-11-01;"car_manufacturer_77";"car_modification_1620";"";"";139;101;0;0;0;83
2021-12-01;"car_manufacturer_77";"car_modification_1620";"";"";152;16;0;0;0;79
2022-01-01;"car_manufacturer_77";"car_modification_1620";"";"";189;56;0;0;0;98
2022-02-01;"car_manufacturer_77";"car_modification_1620";"";"";189;14;0;0;0;77
2021-05-01;"car_manufacturer_77";"car_modification_1621";"";"";21;1;0;0;2;170
2021-06-01;"car_manufacturer_77";"car_modification_1621";"";"";19;2;0;0;0;151
2021-07-01;"car_manufacturer_77";"car_modification_1621";"";"";21;2;0;0;0;189
2021-08-01;"car_manufacturer_77";"car_modification_1621";"";"";200;180;5;8;2;220
2021-09-01;"car_manufacturer_77";"car_modification_1621";"";"";288;91;2;3;7;318
2021-10-01;"car_manufacturer_77";"car_modification_1621";"";"";340;63;3;3;5;341
2021-11-01;"car_manufacturer_77";"car_modification_1621";"";"";353;18;1;1;12;464
2021-12-01;"car_manufacturer_77";"car_modification_1621";"";"";359;22;0;0;3;343
2022-01-01;"car_manufacturer_77";"car_modification_1621";"";"";366;13;0;0;12;319
2022-02-01;"car_manufacturer_77";"car_modification_1621";"";"";618;277;3;7;6;314
2021-05-01;"car_manufacturer_77";"car_modification_1622";"";"";312;35;1;2;3;167
2021-06-01;"car_manufacturer_77";"car_modification_1622";"";"";321;17;0;0;3;132
2021-07-01;"car_manufacturer_77";"car_modification_1622";"";"";336;20;0;1;2;140
2021-08-01;"car_manufacturer_77";"car_modification_1622";"";"";342;12;0;0;5;149
2021-09-01;"car_manufacturer_77";"car_modification_1622";"";"";451;116;1;1;5;127
2021-10-01;"car_manufacturer_77";"car_modification_1622";"";"";695;251;4;8;6;182
2021-11-01;"car_manufacturer_77";"car_modification_1622";"";"";722;46;2;2;11;164
2021-12-01;"car_manufacturer_77";"car_modification_1622";"";"";739;38;1;3;4;190
2022-01-01;"car_manufacturer_77";"car_modification_1622";"";"";737;15;1;1;9;257
2022-02-01;"car_manufacturer_77";"car_modification_1622";"";"";738;24;1;1;5;189
2021-05-01;"car_manufacturer_77";"car_modification_1623";"2016";"";0;0;0;0;0;0
2021-06-01;"car_manufacturer_77";"car_modification_1623";"2016";"";0;0;0;0;0;1
2021-07-01;"car_manufacturer_77";"car_modification_1623";"2016";"";1;1;0;0;0;20
2021-08-01;"car_manufacturer_77";"car_modification_1623";"2016";"";14;13;1;1;1;18
2021-09-01;"car_manufacturer_77";"car_modification_1623";"2016";"";23;11;0;0;0;34
2021-10-01;"car_manufacturer_77";"car_modification_1623";"2016";"";40;18;2;2;0;53
2021-11-01;"car_manufacturer_77";"car_modification_1623";"2016";"";39;5;0;0;3;56
2021-12-01;"car_manufacturer_77";"car_modification_1623";"2016";"";39;7;0;0;0;41
2022-01-01;"car_manufacturer_77";"car_modification_1623";"2016";"";43;8;0;0;0;51
2022-02-01;"car_manufacturer_77";"car_modification_1623";"2016";"";46;5;0;0;0;48
2021-05-01;"car_manufacturer_77";"car_modification_1624";"2009";"2017";2426;159;8;8;9;215
2021-06-01;"car_manufacturer_77";"car_modification_1624";"2009";"2017";2272;143;3;6;27;217
2021-07-01;"car_manufacturer_77";"car_modification_1624";"2009";"2017";2342;108;1;1;14;244
2021-08-01;"car_manufacturer_77";"car_modification_1624";"2009";"2017";2998;687;3;11;16;244
2021-09-01;"car_manufacturer_77";"car_modification_1624";"2009";"2017";2995;37;0;2;30;248
2021-10-01;"car_manufacturer_77";"car_modification_1624";"2009";"2017";3059;125;5;6;32;418
2021-11-01;"car_manufacturer_77";"car_modification_1624";"2009";"2017";3133;141;5;8;34;309
2021-12-01;"car_manufacturer_77";"car_modification_1624";"2009";"2017";3405;387;8;16;30;245
2022-01-01;"car_manufacturer_77";"car_modification_1624";"2009";"2017";4148;831;8;12;46;322
2022-02-01;"car_manufacturer_77";"car_modification_1624";"2009";"2017";4656;616;15;24;43;308
2021-05-01;"car_manufacturer_77";"car_modification_1625";"1977";"1985";57;0;0;0;0;23
2021-06-01;"car_manufacturer_77";"car_modification_1625";"1977";"1985";56;0;0;0;1;14
2021-07-01;"car_manufacturer_77";"car_modification_1625";"1977";"1985";55;0;0;0;0;14
2021-08-01;"car_manufacturer_77";"car_modification_1625";"1977";"1985";56;1;0;0;2;54
2021-09-01;"car_manufacturer_77";"car_modification_1625";"1977";"1985";81;28;0;0;0;23
2021-10-01;"car_manufacturer_77";"car_modification_1625";"1977";"1985";95;14;0;0;0;48
2021-11-01;"car_manufacturer_77";"car_modification_1625";"1977";"1985";100;5;0;0;0;27
2021-12-01;"car_manufacturer_77";"car_modification_1625";"1977";"1985";104;5;0;0;0;26
2022-01-01;"car_manufacturer_77";"car_modification_1625";"1977";"1985";107;3;0;0;0;35
2022-02-01;"car_manufacturer_77";"car_modification_1625";"1977";"1985";117;12;0;0;0;26
2021-05-01;"car_manufacturer_77";"car_modification_1626";"1984";"1993";2862;18;1;1;20;381
2021-06-01;"car_manufacturer_77";"car_modification_1626";"1984";"1993";2491;42;0;2;13;358
2021-07-01;"car_manufacturer_77";"car_modification_1626";"1984";"1993";2525;54;2;3;15;270
2021-08-01;"car_manufacturer_77";"car_modification_1626";"1984";"1993";2594;93;1;2;18;302
2021-09-01;"car_manufacturer_77";"car_modification_1626";"1984";"1993";2687;126;4;5;30;480
2021-10-01;"car_manufacturer_77";"car_modification_1626";"1984";"1993";2768;130;1;1;19;482
2021-11-01;"car_manufacturer_77";"car_modification_1626";"1984";"1993";2918;187;5;8;19;399
2021-12-01;"car_manufacturer_77";"car_modification_1626";"1984";"1993";3060;174;1;3;13;529
2022-01-01;"car_manufacturer_77";"car_modification_1626";"1984";"1993";3182;167;3;7;18;578
2022-02-01;"car_manufacturer_77";"car_modification_1626";"1984";"1993";3252;153;2;2;17;458
2021-05-01;"car_manufacturer_77";"car_modification_1627";"1993";"1995";1183;14;0;0;3;198
2021-06-01;"car_manufacturer_77";"car_modification_1627";"1993";"1995";1011;16;0;0;1;249
2021-07-01;"car_manufacturer_77";"car_modification_1627";"1993";"1995";1012;8;1;1;5;190
2021-08-01;"car_manufacturer_77";"car_modification_1627";"1993";"1995";1106;103;7;15;4;222
2021-09-01;"car_manufacturer_77";"car_modification_1627";"1993";"1995";1127;28;0;0;14;280
2021-10-01;"car_manufacturer_77";"car_modification_1627";"1993";"1995";1186;82;0;1;12;284
2021-11-01;"car_manufacturer_77";"car_modification_1627";"1993";"1995";1201;42;1;1;21;279
2021-12-01;"car_manufacturer_77";"car_modification_1627";"1993";"1995";1256;94;2;3;8;265
2022-01-01;"car_manufacturer_77";"car_modification_1627";"1993";"1995";1419;183;1;1;12;268
2022-02-01;"car_manufacturer_77";"car_modification_1627";"1993";"1995";1484;92;1;1;9;270
2021-05-01;"car_manufacturer_77";"car_modification_1628";"1995";"2002";14269;499;6;12;67;904
2021-06-01;"car_manufacturer_77";"car_modification_1628";"1995";"2002";12409;319;9;11;109;913
2021-07-01;"car_manufacturer_77";"car_modification_1628";"1995";"2002";12543;307;8;12;68;757
2021-08-01;"car_manufacturer_77";"car_modification_1628";"1995";"2002";12716;339;5;11;86;808
2021-09-01;"car_manufacturer_77";"car_modification_1628";"1995";"2002";13295;759;11;21;112;946
2021-10-01;"car_manufacturer_77";"car_modification_1628";"1995";"2002";14004;910;14;27;81;1086
2021-11-01;"car_manufacturer_77";"car_modification_1628";"1995";"2002";14358;583;11;31;78;864
2021-12-01;"car_manufacturer_77";"car_modification_1628";"1995";"2002";15412;1248;19;28;102;1086
2022-01-01;"car_manufacturer_77";"car_modification_1628";"1995";"2002";16322;1283;18;26;132;1159
2022-02-01;"car_manufacturer_77";"car_modification_1628";"1995";"2002";16689;733;8;10;84;919
2021-05-01;"car_manufacturer_77";"car_modification_1629";"2002";"2009";27980;1882;75;118;335;5591
2021-06-01;"car_manufacturer_77";"car_modification_1629";"2002";"2009";25517;1310;66;115;331;5287
2021-07-01;"car_manufacturer_77";"car_modification_1629";"2002";"2009";26370;1464;97;162;359;5574
2021-08-01;"car_manufacturer_77";"car_modification_1629";"2002";"2009";28180;2487;125;171;445;5933
2021-09-01;"car_manufacturer_77";"car_modification_1629";"2002";"2009";30225;3286;112;167;439;5373
2021-10-01;"car_manufacturer_77";"car_modification_1629";"2002";"2009";32680;3311;191;289;431;5958
2021-11-01;"car_manufacturer_77";"car_modification_1629";"2002";"2009";34381;2757;124;187;482;5770
2021-12-01;"car_manufacturer_77";"car_modification_1629";"2002";"2009";37563;4213;107;154;501;5812
2022-01-01;"car_manufacturer_77";"car_modification_1629";"2002";"2009";40052;4228;151;228;487;6247
2022-02-01;"car_manufacturer_77";"car_modification_1629";"2002";"2009";41728;3240;112;152;459;5422
2021-05-01;"car_manufacturer_77";"car_modification_1630";"2009";"2016";10482;637;15;30;113;1502
2021-06-01;"car_manufacturer_77";"car_modification_1630";"2009";"2016";10385;679;19;33;110;1718
2021-07-01;"car_manufacturer_77";"car_modification_1630";"2009";"2016";11027;865;38;57;144;1739
